
[Name]
fluid

[Data]
X [ m ], Y [ m ], Z [ m ], Pressure [ Pa ], Velocity u [ m s^-1 ], Velocity u_Scalar [ m s^-1 ], Velocity v [ m s^-1 ], Velocity v_Scalar [ m s^-1 ], Velocity w [ m s^-1 ], X [ m ], Y [ m ], Z [ m ]
2.79400013e-02, 8.21271911e-02, -5.00000024e-04, 4.20235656e-02, 1.64808705e-02, 1.64822172e-02, -4.74982371e-04, -4.75896697e-04, 0.00000000e+00, 2.79400013e-02, 8.21271911e-02, -5.00000024e-04
2.54000016e-02, 8.21269900e-02, -5.00000024e-04, 4.29351330e-02, 1.64229386e-02, 1.64241642e-02, -4.62025986e-04, -4.62903292e-04, 0.00000000e+00, 2.54000016e-02, 8.21269900e-02, -5.00000024e-04
2.28600018e-02, 8.21267888e-02, -5.00000024e-04, 4.38446850e-02, 1.63652748e-02, 1.63663700e-02, -4.43738245e-04, -4.44570236e-04, 0.00000000e+00, 2.28600018e-02, 8.21267888e-02, -5.00000024e-04
2.03200001e-02, 8.21265876e-02, -5.00000024e-04, 4.47436906e-02, 1.63083933e-02, 1.63093470e-02, -4.19897289e-04, -4.20680793e-04, 0.00000000e+00, 2.03200001e-02, 8.21265876e-02, -5.00000024e-04
1.77800003e-02, 8.21263865e-02, -5.00000024e-04, 4.56235632e-02, 1.62528306e-02, 1.62536409e-02, -3.90176894e-04, -3.90911446e-04, 0.00000000e+00, 1.77800003e-02, 8.21263865e-02, -5.00000024e-04
1.52400006e-02, 8.21261853e-02, -5.00000024e-04, 4.64729704e-02, 1.61993634e-02, 1.62000265e-02, -3.54194141e-04, -3.54877673e-04, 0.00000000e+00, 1.52400006e-02, 8.21261853e-02, -5.00000024e-04
1.27000008e-02, 8.21259841e-02, -5.00000024e-04, 4.72730137e-02, 1.61488447e-02, 1.61493588e-02, -3.11486947e-04, -3.12114018e-04, 0.00000000e+00, 1.27000008e-02, 8.21259841e-02, -5.00000024e-04
1.01600010e-02, 8.21257830e-02, -5.00000024e-04, 4.79954481e-02, 1.61028858e-02, 1.61032490e-02, -2.61471025e-04, -2.62024521e-04, 0.00000000e+00, 1.01600010e-02, 8.21257830e-02, -5.00000024e-04
7.62000121e-03, 8.21255893e-02, -5.00000024e-04, 4.86103483e-02, 1.60637572e-02, 1.60639752e-02, -2.04722761e-04, -2.05182034e-04, 0.00000000e+00, 7.62000121e-03, 8.21255893e-02, -5.00000024e-04
5.08000096e-03, 8.21253881e-02, -5.00000024e-04, 4.90920991e-02, 1.60332322e-02, 1.60333309e-02, -1.43699668e-04, -1.44049496e-04, 0.00000000e+00, 5.08000096e-03, 8.21253881e-02, -5.00000024e-04
2.54000095e-03, 8.21251869e-02, -5.00000024e-04, 4.94226404e-02, 1.60126220e-02, 1.60126518e-02, -8.54261816e-05, -8.56545958e-05, 0.00000000e+00, 2.54000095e-03, 8.21251869e-02, -5.00000024e-04
5.05460024e-01, 8.69197547e-02, -5.00000024e-04, 1.28978398e-04, 1.58485826e-02, 1.57566424e-02, -5.80007400e-05, -5.71541168e-05, 0.00000000e+00, 5.05460024e-01, 8.69197547e-02, -5.00000024e-04
5.02919972e-01, 8.69195908e-02, -5.00000024e-04, 2.71656172e-04, 1.58630144e-02, 1.57713518e-02, -5.81455934e-05, -5.72934587e-05, 0.00000000e+00, 5.02919972e-01, 8.69195908e-02, -5.00000024e-04
5.00379980e-01, 8.69194195e-02, -5.00000024e-04, 3.96919757e-04, 1.58744529e-02, 1.57830082e-02, -5.82166394e-05, -5.73669677e-05, 0.00000000e+00, 5.00379980e-01, 8.69194195e-02, -5.00000024e-04
4.97839987e-01, 8.69192556e-02, -5.00000024e-04, 5.28798380e-04, 1.58872642e-02, 1.57960616e-02, -5.84141308e-05, -5.75594786e-05, 0.00000000e+00, 4.97839987e-01, 8.69192556e-02, -5.00000024e-04
4.95299995e-01, 8.69190916e-02, -5.00000024e-04, 6.58783538e-04, 1.58995707e-02, 1.58086065e-02, -5.86073947e-05, -5.77473729e-05, 0.00000000e+00, 4.95299995e-01, 8.69190916e-02, -5.00000024e-04
4.92760003e-01, 8.69189203e-02, -5.00000024e-04, 7.90508348e-04, 1.59120783e-02, 1.58213545e-02, -5.88309667e-05, -5.79632579e-05, 0.00000000e+00, 4.92760003e-01, 8.69189203e-02, -5.00000024e-04
4.90220010e-01, 8.69187564e-02, -5.00000024e-04, 9.22459411e-04, 1.59245115e-02, 1.58340316e-02, -5.90617856e-05, -5.81856948e-05, 0.00000000e+00, 4.90220010e-01, 8.69187564e-02, -5.00000024e-04
4.87679988e-01, 8.69185850e-02, -5.00000024e-04, 1.05510885e-03, 1.59369856e-02, 1.58467535e-02, -5.93069308e-05, -5.84217196e-05, 0.00000000e+00, 4.87679988e-01, 8.69185850e-02, -5.00000024e-04
4.85139996e-01, 8.69184211e-02, -5.00000024e-04, 1.18816108e-03, 1.59494653e-02, 1.58594828e-02, -5.95629135e-05, -5.86681999e-05, 0.00000000e+00, 4.85139996e-01, 8.69184211e-02, -5.00000024e-04
4.82600003e-01, 8.69182572e-02, -5.00000024e-04, 1.32166455e-03, 1.59619711e-02, 1.58722401e-02, -5.98310144e-05, -5.89264382e-05, 0.00000000e+00, 4.82600003e-01, 8.69182572e-02, -5.00000024e-04
4.80060011e-01, 8.69180858e-02, -5.00000024e-04, 1.45555474e-03, 1.59744956e-02, 1.58850215e-02, -6.01104839e-05, -5.91958196e-05, 0.00000000e+00, 4.80060011e-01, 8.69180858e-02, -5.00000024e-04
4.77519989e-01, 8.69179219e-02, -5.00000024e-04, 1.58983073e-03, 1.59870479e-02, 1.58978384e-02, -6.04012603e-05, -5.94763842e-05, 0.00000000e+00, 4.77519989e-01, 8.69179219e-02, -5.00000024e-04
4.74979997e-01, 8.69177505e-02, -5.00000024e-04, 1.72447541e-03, 1.59996245e-02, 1.59106757e-02, -6.07028924e-05, -5.97675826e-05, 0.00000000e+00, 4.74979997e-01, 8.69177505e-02, -5.00000024e-04
4.72440004e-01, 8.69175866e-02, -5.00000024e-04, 1.85948482e-03, 1.60122290e-02, 1.59235466e-02, -6.10150310e-05, -6.00691783e-05, 0.00000000e+00, 4.72440004e-01, 8.69175866e-02, -5.00000024e-04
4.69900012e-01, 8.69174227e-02, -5.00000024e-04, 1.99485524e-03, 1.60248615e-02, 1.59364492e-02, -6.13372686e-05, -6.03807748e-05, 0.00000000e+00, 4.69900012e-01, 8.69174227e-02, -5.00000024e-04
4.67359990e-01, 8.69172513e-02, -5.00000024e-04, 2.13058549e-03, 1.60375237e-02, 1.59493797e-02, -6.16692560e-05, -6.07020011e-05, 0.00000000e+00, 4.67359990e-01, 8.69172513e-02, -5.00000024e-04
4.64819998e-01, 8.69170874e-02, -5.00000024e-04, 2.26667314e-03, 1.60502121e-02, 1.59623455e-02, -6.20106366e-05, -6.10326097e-05, 0.00000000e+00, 4.64819998e-01, 8.69170874e-02, -5.00000024e-04
4.62280005e-01, 8.69169235e-02, -5.00000024e-04, 2.40311958e-03, 1.60629340e-02, 1.59753487e-02, -6.23611195e-05, -6.13723460e-05, 0.00000000e+00, 4.62280005e-01, 8.69169235e-02, -5.00000024e-04
4.59740013e-01, 8.69167522e-02, -5.00000024e-04, 2.53992481e-03, 1.60756838e-02, 1.59883890e-02, -6.27204136e-05, -6.17209225e-05, 0.00000000e+00, 4.59740013e-01, 8.69167522e-02, -5.00000024e-04
4.57199991e-01, 8.69165882e-02, -5.00000024e-04, 2.67709140e-03, 1.60884652e-02, 1.60014573e-02, -6.30882787e-05, -6.20780702e-05, 0.00000000e+00, 4.57199991e-01, 8.69165882e-02, -5.00000024e-04
4.54659998e-01, 8.69164169e-02, -5.00000024e-04, 2.81461817e-03, 1.61012746e-02, 1.60145573e-02, -6.34645185e-05, -6.24436143e-05, 0.00000000e+00, 4.54659998e-01, 8.69164169e-02, -5.00000024e-04
4.52120006e-01, 8.69162530e-02, -5.00000024e-04, 2.95250886e-03, 1.61141157e-02, 1.60276946e-02, -6.38489582e-05, -6.28174530e-05, 0.00000000e+00, 4.52120006e-01, 8.69162530e-02, -5.00000024e-04
4.49580014e-01, 8.69160891e-02, -5.00000024e-04, 3.09076440e-03, 1.61269885e-02, 1.60408653e-02, -6.42414525e-05, -6.31994990e-05, 0.00000000e+00, 4.49580014e-01, 8.69160891e-02, -5.00000024e-04
4.47039992e-01, 8.69159177e-02, -5.00000024e-04, 3.22938780e-03, 1.61398910e-02, 1.60540733e-02, -6.46418557e-05, -6.35895994e-05, 0.00000000e+00, 4.47039992e-01, 8.69159177e-02, -5.00000024e-04
4.44499999e-01, 8.69157538e-02, -5.00000024e-04, 3.36837838e-03, 1.61528252e-02, 1.60673130e-02, -6.50500733e-05, -6.39876380e-05, 0.00000000e+00, 4.44499999e-01, 8.69157538e-02, -5.00000024e-04
4.41960007e-01, 8.69155824e-02, -5.00000024e-04, 3.50773940e-03, 1.61657892e-02, 1.60805900e-02, -6.54659743e-05, -6.43935855e-05, 0.00000000e+00, 4.41960007e-01, 8.69155824e-02, -5.00000024e-04
4.39419985e-01, 8.69154185e-02, -5.00000024e-04, 3.64747201e-03, 1.61787830e-02, 1.60938986e-02, -6.58894569e-05, -6.48072819e-05, 0.00000000e+00, 4.39419985e-01, 8.69154185e-02, -5.00000024e-04
4.36879992e-01, 8.69152546e-02, -5.00000024e-04, 3.78757669e-03, 1.61918085e-02, 1.61072444e-02, -6.63203900e-05, -6.52286762e-05, 0.00000000e+00, 4.36879992e-01, 8.69152546e-02, -5.00000024e-04
4.34340000e-01, 8.69150832e-02, -5.00000024e-04, 3.92805319e-03, 1.62048638e-02, 1.61206238e-02, -6.67585919e-05, -6.56576012e-05, 0.00000000e+00, 4.34340000e-01, 8.69150832e-02, -5.00000024e-04
4.31800008e-01, 8.69149193e-02, -5.00000024e-04, 4.06890176e-03, 1.62179507e-02, 1.61340423e-02, -6.72038659e-05, -6.60938676e-05, 0.00000000e+00, 4.31800008e-01, 8.69149193e-02, -5.00000024e-04
4.29259986e-01, 8.69147480e-02, -5.00000024e-04, 4.21012193e-03, 1.62310675e-02, 1.61474906e-02, -6.76559139e-05, -6.65371481e-05, 0.00000000e+00, 4.29259986e-01, 8.69147480e-02, -5.00000024e-04
4.26719993e-01, 8.69145840e-02, -5.00000024e-04, 4.35171183e-03, 1.62442122e-02, 1.61609743e-02, -6.81144084e-05, -6.69870715e-05, 0.00000000e+00, 4.26719993e-01, 8.69145840e-02, -5.00000024e-04
4.24180001e-01, 8.69144201e-02, -5.00000024e-04, 4.49367426e-03, 1.62573904e-02, 1.61744915e-02, -6.85789637e-05, -6.74433977e-05, 0.00000000e+00, 4.24180001e-01, 8.69144201e-02, -5.00000024e-04
4.21640009e-01, 8.69142488e-02, -5.00000024e-04, 4.63601109e-03, 1.62705947e-02, 1.61880460e-02, -6.90492670e-05, -6.79057703e-05, 0.00000000e+00, 4.21640009e-01, 8.69142488e-02, -5.00000024e-04
4.19099987e-01, 8.69140849e-02, -5.00000024e-04, 4.77874046e-03, 1.62838288e-02, 1.62016321e-02, -6.95251656e-05, -6.83741600e-05, 0.00000000e+00, 4.19099987e-01, 8.69140849e-02, -5.00000024e-04
4.16559994e-01, 8.69139135e-02, -5.00000024e-04, 4.92190942e-03, 1.62970871e-02, 1.62152480e-02, -7.00070377e-05, -6.88490327e-05, 0.00000000e+00, 4.16559994e-01, 8.69139135e-02, -5.00000024e-04
4.14020002e-01, 8.69137496e-02, -5.00000024e-04, 5.06559247e-03, 1.63103659e-02, 1.62288845e-02, -7.04967970e-05, -6.93326656e-05, 0.00000000e+00, 4.14020002e-01, 8.69137496e-02, -5.00000024e-04
4.11480010e-01, 8.69135857e-02, -5.00000024e-04, 5.20975329e-03, 1.63236633e-02, 1.62425525e-02, -7.09980523e-05, -6.98292715e-05, 0.00000000e+00, 4.11480010e-01, 8.69135857e-02, -5.00000024e-04
4.08939987e-01, 8.69134143e-02, -5.00000024e-04, 5.35432110e-03, 1.63369849e-02, 1.62562467e-02, -7.15094429e-05, -7.03375699e-05, 0.00000000e+00, 4.08939987e-01, 8.69134143e-02, -5.00000024e-04
4.06399995e-01, 8.69132504e-02, -5.00000024e-04, 5.49928658e-03, 1.63503289e-02, 1.62699632e-02, -7.20261378e-05, -7.08526131e-05, 0.00000000e+00, 4.06399995e-01, 8.69132504e-02, -5.00000024e-04
4.03860003e-01, 8.69130865e-02, -5.00000024e-04, 5.64466091e-03, 1.63636971e-02, 1.62837096e-02, -7.25465798e-05, -7.13727277e-05, 0.00000000e+00, 4.03860003e-01, 8.69130865e-02, -5.00000024e-04
4.01320010e-01, 8.69129151e-02, -5.00000024e-04, 5.79047389e-03, 1.63770840e-02, 1.62974838e-02, -7.30712127e-05, -7.18980664e-05, 0.00000000e+00, 4.01320010e-01, 8.69129151e-02, -5.00000024e-04
3.98779988e-01, 8.69127512e-02, -5.00000024e-04, 5.93673484e-03, 1.63904913e-02, 1.63112804e-02, -7.36010043e-05, -7.24295314e-05, 0.00000000e+00, 3.98779988e-01, 8.69127512e-02, -5.00000024e-04
3.96239996e-01, 8.69125798e-02, -5.00000024e-04, 6.08340418e-03, 1.64039172e-02, 1.63251031e-02, -7.41360782e-05, -7.29672684e-05, 0.00000000e+00, 3.96239996e-01, 8.69125798e-02, -5.00000024e-04
3.93700004e-01, 8.69124159e-02, -5.00000024e-04, 6.23047492e-03, 1.64173655e-02, 1.63389556e-02, -7.46765872e-05, -7.35111753e-05, 0.00000000e+00, 3.93700004e-01, 8.69124159e-02, -5.00000024e-04
3.91160011e-01, 8.69122520e-02, -5.00000024e-04, 6.37797778e-03, 1.64308343e-02, 1.63528267e-02, -7.52231717e-05, -7.40616815e-05, 0.00000000e+00, 3.91160011e-01, 8.69122520e-02, -5.00000024e-04
3.88619989e-01, 8.69120806e-02, -5.00000024e-04, 6.52594399e-03, 1.64443199e-02, 1.63667239e-02, -7.57766611e-05, -7.46195583e-05, 0.00000000e+00, 3.88619989e-01, 8.69120806e-02, -5.00000024e-04
3.86079997e-01, 8.69119167e-02, -5.00000024e-04, 6.67437725e-03, 1.64578222e-02, 1.63806397e-02, -7.63379649e-05, -7.51856278e-05, 0.00000000e+00, 3.86079997e-01, 8.69119167e-02, -5.00000024e-04
3.83540004e-01, 8.69117454e-02, -5.00000024e-04, 6.82328036e-03, 1.64713375e-02, 1.63945761e-02, -7.69082035e-05, -7.57608868e-05, 0.00000000e+00, 3.83540004e-01, 8.69117454e-02, -5.00000024e-04
3.81000012e-01, 8.69115815e-02, -5.00000024e-04, 6.97265333e-03, 1.64848678e-02, 1.64085329e-02, -7.74888613e-05, -7.63467033e-05, 0.00000000e+00, 3.81000012e-01, 8.69115815e-02, -5.00000024e-04
3.78459990e-01, 8.69114175e-02, -5.00000024e-04, 7.12249335e-03, 1.64984129e-02, 1.64225139e-02, -7.80811170e-05, -7.69441904e-05, 0.00000000e+00, 3.78459990e-01, 8.69114175e-02, -5.00000024e-04
3.75919998e-01, 8.69112462e-02, -5.00000024e-04, 7.27279158e-03, 1.65119730e-02, 1.64365135e-02, -7.86853489e-05, -7.75537119e-05, 0.00000000e+00, 3.75919998e-01, 8.69112462e-02, -5.00000024e-04
3.73380005e-01, 8.69110823e-02, -5.00000024e-04, 7.42354477e-03, 1.65255461e-02, 1.64505299e-02, -7.93013751e-05, -7.81751369e-05, 0.00000000e+00, 3.73380005e-01, 8.69110823e-02, -5.00000024e-04
3.70840013e-01, 8.69109109e-02, -5.00000024e-04, 7.57475523e-03, 1.65391341e-02, 1.64645687e-02, -7.99287736e-05, -7.88080797e-05, 0.00000000e+00, 3.70840013e-01, 8.69109109e-02, -5.00000024e-04
3.68299991e-01, 8.69107470e-02, -5.00000024e-04, 7.72642484e-03, 1.65527370e-02, 1.64786242e-02, -8.05671298e-05, -7.94521839e-05, 0.00000000e+00, 3.68299991e-01, 8.69107470e-02, -5.00000024e-04
3.65759999e-01, 8.69105831e-02, -5.00000024e-04, 7.87856150e-03, 1.65663473e-02, 1.64926983e-02, -8.12161816e-05, -8.01072310e-05, 0.00000000e+00, 3.65759999e-01, 8.69105831e-02, -5.00000024e-04
3.63220006e-01, 8.69104117e-02, -5.00000024e-04, 8.03117175e-03, 1.65799726e-02, 1.65067911e-02, -8.18758854e-05, -8.07731776e-05, 0.00000000e+00, 3.63220006e-01, 8.69104117e-02, -5.00000024e-04
3.60680014e-01, 8.69102478e-02, -5.00000024e-04, 8.18426535e-03, 1.65936053e-02, 1.65208969e-02, -8.25464376e-05, -8.14501982e-05, 0.00000000e+00, 3.60680014e-01, 8.69102478e-02, -5.00000024e-04
3.58139992e-01, 8.69100764e-02, -5.00000024e-04, 8.33784975e-03, 1.66072473e-02, 1.65350139e-02, -8.32281803e-05, -8.21386056e-05, 0.00000000e+00, 3.58139992e-01, 8.69100764e-02, -5.00000024e-04
3.55599999e-01, 8.69099125e-02, -5.00000024e-04, 8.49193055e-03, 1.66208930e-02, 1.65491514e-02, -8.39216809e-05, -8.28389602e-05, 0.00000000e+00, 3.55599999e-01, 8.69099125e-02, -5.00000024e-04
3.53060007e-01, 8.69097486e-02, -5.00000024e-04, 8.64650402e-03, 1.66345499e-02, 1.65632982e-02, -8.46282783e-05, -8.35524770e-05, 0.00000000e+00, 3.53060007e-01, 8.69097486e-02, -5.00000024e-04
3.50519985e-01, 8.69095773e-02, -5.00000024e-04, 8.80156271e-03, 1.66482106e-02, 1.65774580e-02, -8.53477977e-05, -8.42790032e-05, 0.00000000e+00, 3.50519985e-01, 8.69095773e-02, -5.00000024e-04
3.47979993e-01, 8.69094133e-02, -5.00000024e-04, 8.95710941e-03, 1.66618768e-02, 1.65916290e-02, -8.60771761e-05, -8.50157594e-05, 0.00000000e+00, 3.47979993e-01, 8.69094133e-02, -5.00000024e-04
3.45440000e-01, 8.69092494e-02, -5.00000024e-04, 9.11314785e-03, 1.66755468e-02, 1.66058093e-02, -8.68157440e-05, -8.57621053e-05, 0.00000000e+00, 3.45440000e-01, 8.69092494e-02, -5.00000024e-04
3.42900008e-01, 8.69090781e-02, -5.00000024e-04, 9.26965661e-03, 1.66892204e-02, 1.66200008e-02, -8.75649275e-05, -8.65192851e-05, 0.00000000e+00, 3.42900008e-01, 8.69090781e-02, -5.00000024e-04
3.40359986e-01, 8.69089141e-02, -5.00000024e-04, 9.42661520e-03, 1.67028978e-02, 1.66342016e-02, -8.83240864e-05, -8.72864985e-05, 0.00000000e+00, 3.40359986e-01, 8.69089141e-02, -5.00000024e-04
3.37819993e-01, 8.69087428e-02, -5.00000024e-04, 9.58405808e-03, 1.67165771e-02, 1.66484118e-02, -8.90913216e-05, -8.80618973e-05, 0.00000000e+00, 3.37819993e-01, 8.69087428e-02, -5.00000024e-04
3.35280001e-01, 8.69085789e-02, -5.00000024e-04, 9.74201597e-03, 1.67302508e-02, 1.66626256e-02, -8.98657599e-05, -8.88448485e-05, 0.00000000e+00, 3.35280001e-01, 8.69085789e-02, -5.00000024e-04
3.32740009e-01, 8.69084150e-02, -5.00000024e-04, 9.90050472e-03, 1.67439207e-02, 1.66768394e-02, -9.06458517e-05, -8.96339989e-05, 0.00000000e+00, 3.32740009e-01, 8.69084150e-02, -5.00000024e-04
3.30199987e-01, 8.69082436e-02, -5.00000024e-04, 1.00595560e-02, 1.67575832e-02, 1.66910533e-02, -9.14301490e-05, -9.04279805e-05, 0.00000000e+00, 3.30199987e-01, 8.69082436e-02, -5.00000024e-04
3.27659994e-01, 8.69080797e-02, -5.00000024e-04, 1.02191893e-02, 1.67712308e-02, 1.67052560e-02, -9.22195759e-05, -9.12276373e-05, 0.00000000e+00, 3.27659994e-01, 8.69080797e-02, -5.00000024e-04
3.25120002e-01, 8.69079083e-02, -5.00000024e-04, 1.03794271e-02, 1.67848635e-02, 1.67194549e-02, -9.30157112e-05, -9.20344683e-05, 0.00000000e+00, 3.25120002e-01, 8.69079083e-02, -5.00000024e-04
3.22580010e-01, 8.69077444e-02, -5.00000024e-04, 1.05402786e-02, 1.67984795e-02, 1.67336445e-02, -9.38201483e-05, -9.28500085e-05, 0.00000000e+00, 3.22580010e-01, 8.69077444e-02, -5.00000024e-04
3.20039988e-01, 8.69075805e-02, -5.00000024e-04, 1.07017513e-02, 1.68120749e-02, 1.67478155e-02, -9.46342698e-05, -9.36755678e-05, 0.00000000e+00, 3.20039988e-01, 8.69075805e-02, -5.00000024e-04
3.17499995e-01, 8.69074091e-02, -5.00000024e-04, 1.08638424e-02, 1.68256462e-02, 1.67619754e-02, -9.54592106e-05, -9.45122592e-05, 0.00000000e+00, 3.17499995e-01, 8.69074091e-02, -5.00000024e-04
3.14960003e-01, 8.69072452e-02, -5.00000024e-04, 1.10265575e-02, 1.68391950e-02, 1.67761147e-02, -9.62958802e-05, -9.53610142e-05, 0.00000000e+00, 3.14960003e-01, 8.69072452e-02, -5.00000024e-04
3.12420011e-01, 8.69070739e-02, -5.00000024e-04, 1.11898985e-02, 1.68527178e-02, 1.67902354e-02, -9.71450645e-05, -9.62225822e-05, 0.00000000e+00, 3.12420011e-01, 8.69070739e-02, -5.00000024e-04
3.09879988e-01, 8.69069099e-02, -5.00000024e-04, 1.13538671e-02, 1.68662108e-02, 1.68043394e-02, -9.80074183e-05, -9.70976544e-05, 0.00000000e+00, 3.09879988e-01, 8.69069099e-02, -5.00000024e-04
3.07339996e-01, 8.69067460e-02, -5.00000024e-04, 1.15184663e-02, 1.68796740e-02, 1.68184154e-02, -9.88835163e-05, -9.79868055e-05, 0.00000000e+00, 3.07339996e-01, 8.69067460e-02, -5.00000024e-04
3.04800004e-01, 8.69065747e-02, -5.00000024e-04, 1.16836987e-02, 1.68931056e-02, 1.68324672e-02, -9.97739189e-05, -9.88905886e-05, 0.00000000e+00, 3.04800004e-01, 8.69065747e-02, -5.00000024e-04
3.02260011e-01, 8.69064108e-02, -5.00000024e-04, 1.18495710e-02, 1.69065036e-02, 1.68464929e-02, -1.00679150e-04, -9.98095857e-05, 0.00000000e+00, 3.02260011e-01, 8.69064108e-02, -5.00000024e-04
2.99719989e-01, 8.69062394e-02, -5.00000024e-04, 1.20160915e-02, 1.69198625e-02, 1.68604888e-02, -1.01599755e-04, -1.00744342e-04, 0.00000000e+00, 2.99719989e-01, 8.69062394e-02, -5.00000024e-04
2.97179997e-01, 8.69060755e-02, -5.00000024e-04, 1.21832583e-02, 1.69331841e-02, 1.68744512e-02, -1.02536309e-04, -1.01695390e-04, 0.00000000e+00, 2.97179997e-01, 8.69060755e-02, -5.00000024e-04
2.94640005e-01, 8.69059116e-02, -5.00000024e-04, 1.23510873e-02, 1.69464611e-02, 1.68883782e-02, -1.03489379e-04, -1.02663362e-04, 0.00000000e+00, 2.94640005e-01, 8.69059116e-02, -5.00000024e-04
2.92100012e-01, 8.69057402e-02, -5.00000024e-04, 1.25195794e-02, 1.69596933e-02, 1.69022679e-02, -1.04459607e-04, -1.03648847e-04, 0.00000000e+00, 2.92100012e-01, 8.69057402e-02, -5.00000024e-04
2.89559990e-01, 8.69055763e-02, -5.00000024e-04, 1.26887439e-02, 1.69728789e-02, 1.69161167e-02, -1.05447631e-04, -1.04652507e-04, 0.00000000e+00, 2.89559990e-01, 8.69055763e-02, -5.00000024e-04
2.87019998e-01, 8.69054124e-02, -5.00000024e-04, 1.28585873e-02, 1.69860143e-02, 1.69299226e-02, -1.06454143e-04, -1.05675048e-04, 0.00000000e+00, 2.87019998e-01, 8.69054124e-02, -5.00000024e-04
2.84480006e-01, 8.69052410e-02, -5.00000024e-04, 1.30291190e-02, 1.69990957e-02, 1.69436857e-02, -1.07479835e-04, -1.06717140e-04, 0.00000000e+00, 2.84480006e-01, 8.69052410e-02, -5.00000024e-04
2.81940013e-01, 8.69050771e-02, -5.00000024e-04, 1.32003464e-02, 1.70121193e-02, 1.69573948e-02, -1.08525448e-04, -1.07779422e-04, 0.00000000e+00, 2.81940013e-01, 8.69050771e-02, -5.00000024e-04
2.79399991e-01, 8.69049057e-02, -5.00000024e-04, 1.33722797e-02, 1.70250852e-02, 1.69710536e-02, -1.09591696e-04, -1.08862660e-04, 0.00000000e+00, 2.79399991e-01, 8.69049057e-02, -5.00000024e-04
2.76859999e-01, 8.69047418e-02, -5.00000024e-04, 1.35449218e-02, 1.70379877e-02, 1.69846583e-02, -1.10679292e-04, -1.09967528e-04, 0.00000000e+00, 2.76859999e-01, 8.69047418e-02, -5.00000024e-04
2.74320006e-01, 8.69045779e-02, -5.00000024e-04, 1.37182875e-02, 1.70508213e-02, 1.69981997e-02, -1.11788875e-04, -1.11094589e-04, 0.00000000e+00, 2.74320006e-01, 8.69045779e-02, -5.00000024e-04
2.71780014e-01, 8.69044065e-02, -5.00000024e-04, 1.38923833e-02, 1.70635879e-02, 1.70116797e-02, -1.12921101e-04, -1.12244430e-04, 0.00000000e+00, 2.71780014e-01, 8.69044065e-02, -5.00000024e-04
2.69239992e-01, 8.69042426e-02, -5.00000024e-04, 1.40672196e-02, 1.70762800e-02, 1.70250926e-02, -1.14076473e-04, -1.13417525e-04, 0.00000000e+00, 2.69239992e-01, 8.69042426e-02, -5.00000024e-04
2.66700000e-01, 8.69040713e-02, -5.00000024e-04, 1.42427962e-02, 1.70888957e-02, 1.70384347e-02, -1.15255396e-04, -1.14614195e-04, 0.00000000e+00, 2.66700000e-01, 8.69040713e-02, -5.00000024e-04
2.64160007e-01, 8.69039074e-02, -5.00000024e-04, 1.44191217e-02, 1.71014313e-02, 1.70517061e-02, -1.16458134e-04, -1.15834584e-04, 0.00000000e+00, 2.64160007e-01, 8.69039074e-02, -5.00000024e-04
2.61619985e-01, 8.69037434e-02, -5.00000024e-04, 1.45961875e-02, 1.71138849e-02, 1.70649011e-02, -1.17684656e-04, -1.17078569e-04, 0.00000000e+00, 2.61619985e-01, 8.69037434e-02, -5.00000024e-04
2.59079993e-01, 8.69035721e-02, -5.00000024e-04, 1.47739807e-02, 1.71262510e-02, 1.70780122e-02, -1.18934564e-04, -1.18345619e-04, 0.00000000e+00, 2.59079993e-01, 8.69035721e-02, -5.00000024e-04
2.56540000e-01, 8.69034082e-02, -5.00000024e-04, 1.49524761e-02, 1.71385296e-02, 1.70910507e-02, -1.20206634e-04, -1.19634438e-04, 0.00000000e+00, 2.56540000e-01, 8.69034082e-02, -5.00000024e-04
2.54000008e-01, 8.69032368e-02, -5.00000024e-04, 1.51316375e-02, 1.71507187e-02, 1.71039999e-02, -1.21498233e-04, -1.20942299e-04, 0.00000000e+00, 2.54000008e-01, 8.69032368e-02, -5.00000024e-04
2.51459986e-01, 8.69030729e-02, -5.00000024e-04, 1.53114330e-02, 1.71628166e-02, 1.71168670e-02, -1.22804457e-04, -1.22264420e-04, 0.00000000e+00, 2.51459986e-01, 8.69030729e-02, -5.00000024e-04
2.48919994e-01, 8.69029090e-02, -5.00000024e-04, 1.54918227e-02, 1.71748213e-02, 1.71296448e-02, -1.24117287e-04, -1.23593127e-04, 0.00000000e+00, 2.48919994e-01, 8.69029090e-02, -5.00000024e-04
2.46380001e-01, 8.69027376e-02, -5.00000024e-04, 1.56728271e-02, 1.71867292e-02, 1.71423331e-02, -1.25425009e-04, -1.24917235e-04, 0.00000000e+00, 2.46380001e-01, 8.69027376e-02, -5.00000024e-04
